Swaziland	SWZ	-0.21	0.48	2.00	40.43	18.62	66.49	0.00	0.44	2.00	44.68	21.81	70.21	0.04	0.46	2.00	47.09	24.87	73.54	0.13	0.44	2.00	49.21	26.98	75.66	0.07	0.35	2.00	45.23	29.15	67.84	-0.01	0.37	2.00	44.17	26.21	65.05	-0.40	0.39	2.00	35.44	16.99	54.85	-0.27	0.32	3.00	36.23	22.71	53.62	0.05	0.31	3.00	43.96	28.50	63.77	-0.08	0.32	3.00	41.35	25.48	58.65	-0.01	0.29	4.00	43.60	28.44	61.61	-0.08	0.27	5.00	43.13	26.54	57.82	-0.48	0.27	5.00	30.81	19.43	45.50	-0.41	0.25	5.00	34.60	20.85	44.08	-0.43	0.25	5.00	32.23	19.43	45.50	-0.50	0.21	5.00	29.05	18.57	39.05	-0.48	0.22	5.00	28.57	19.52	41.90	-0.49	0.23	4.00	27.62	16.67	41.90	-0.27	0.24	5.00	35.24	23.33	51.43	-0.36	0.23	5.00	33.33	19.52	47.14	-0.38	0.25	4.00	31.90	18.57	48.57
Seychelles	SYC	1.05	0.48	2.00	84.57	56.91	100.00	1.08	0.44	2.00	84.57	60.11	100.00	1.28	0.46	2.00	92.06	69.31	100.00	0.90	0.44	2.00	77.78	50.26	98.41	0.65	0.35	2.00	68.34	45.73	94.47	0.66	0.31	4.00	68.93	50.97	90.29	0.93	0.30	4.00	77.18	59.22	99.03	0.91	0.29	4.00	76.81	59.42	98.55	0.79	0.28	4.00	73.91	54.59	94.69	0.75	0.29	4.00	71.63	54.81	94.23	0.60	0.29	4.00	66.35	47.87	86.73	0.86	0.28	4.00	76.78	57.82	93.84	0.94	0.27	4.00	75.36	62.09	97.63	0.74	0.25	5.00	70.14	57.82	89.10	0.83	0.25	5.00	72.04	60.19	91.94	0.36	0.21	5.00	59.05	45.71	69.52	0.69	0.22	5.00	68.10	57.62	88.10	0.73	0.23	4.00	71.90	58.10	90.48	0.79	0.24	5.00	74.29	61.43	91.43	0.69	0.23	5.00	68.57	57.62	88.10	0.69	0.25	4.00	69.05	55.71	89.52
Syrian Arab Republic	SYR	-0.35	0.37	4.00	34.57	19.15	56.91	-0.04	0.35	4.00	43.09	26.06	64.89	-0.18	0.34	4.00	40.21	23.28	61.90	0.28	0.32	4.00	53.44	39.15	73.02	0.06	0.30	4.00	44.72	30.65	64.32	-0.29	0.29	5.00	35.92	21.84	52.91	-0.46	0.29	5.00	32.52	19.42	46.12	-0.28	0.26	6.00	35.75	25.12	49.28	-0.34	0.24	7.00	33.82	22.71	44.93	-0.34	0.25	7.00	32.21	20.19	46.63	-0.51	0.25	7.00	27.96	18.96	41.23	-0.81	0.24	7.00	22.27	12.32	32.23	-2.01	0.24	7.00	2.84	1.90	5.21	-2.68	0.23	6.00	0.47	0.00	1.90	-2.68	0.24	6.00	0.47	0.00	1.90	-2.75	0.21	6.00	0.00	0.00	2.38	-2.97	0.21	6.00	0.00	0.00	0.48	-2.92	0.22	5.00	0.00	0.00	0.95	-2.62	0.23	5.00	0.95	0.00	3.81	-2.73	0.23	5.00	0.95	0.00	2.38	-2.73	0.25	5.00	0.48	0.00	2.86
Chad	TCD	-1.00	0.48	2.00	18.09	5.32	38.83	-1.30	0.44	2.00	11.17	4.26	26.06	-1.14	0.46	2.00	14.81	4.76	32.28	-1.56	0.44	2.00	10.05	0.53	20.63	-1.37	0.34	3.00	10.55	4.02	23.12	-1.54	0.32	4.00	7.28	3.40	18.45	-1.44	0.32	4.00	8.25	3.40	19.90	-1.83	0.26	6.00	5.80	0.48	10.14	-1.87	0.25	6.00	5.31	2.42	9.18	-1.97	0.26	6.00	4.33	1.92	9.13	-1.73	0.26	6.00	5.69	2.37	11.37	-1.52	0.25	6.00	9.00	4.27	13.27	-1.32	0.25	6.00	11.37	5.21	19.43	-1.04	0.24	6.00	16.59	7.58	24.64	-1.09	0.24	6.00	15.64	7.58	23.22	-1.57	0.21	6.00	8.10	6.19	9.05	-0.97	0.22	6.00	16.19	9.05	23.81	-1.30	0.22	6.00	10.48	7.14	15.24	-1.29	0.23	6.00	9.52	7.62	16.19	-1.47	0.23	6.00	8.10	5.71	12.38	-1.34	0.25	5.00	10.48	5.71	14.29
Togo	TGO	-0.38	0.42	3.00	32.98	14.89	57.45	-0.61	0.38	3.00	26.06	11.70	45.21	-0.29	0.40	3.00	35.45	18.52	61.38	0.05	0.39	3.00	47.62	26.98	70.37	-0.19	0.33	3.00	38.19	25.63	58.29	-0.32	0.32	4.00	34.95	20.39	52.91	-1.45	0.31	4.00	7.77	3.88	19.42	-0.53	0.28	5.00	28.99	17.39	42.51	-0.34	0.27	5.00	33.33	20.29	46.38	-0.17	0.27	5.00	38.46	25.00	54.81	-0.17	0.25	6.00	38.86	26.07	52.61	-0.18	0.25	6.00	39.81	25.59	52.13	-0.16	0.25	6.00	40.76	28.44	54.98	-0.39	0.23	6.00	35.55	21.80	44.08	-0.35	0.24	6.00	36.02	21.80	46.92	-0.17	0.21	6.00	38.57	28.57	52.38	-0.23	0.21	6.00	38.10	25.71	51.90	-0.17	0.22	6.00	39.05	25.24	52.38	-0.88	0.22	6.00	17.14	10.95	27.62	-0.88	0.22	6.00	16.19	11.43	29.05	-0.81	0.24	6.00	18.57	11.43	29.52
Thailand	THA	0.47	0.37	4.00	61.70	42.55	85.64	0.64	0.35	4.00	68.09	47.87	90.96	0.46	0.31	5.00	65.08	42.33	79.89	0.51	0.29	6.00	65.61	47.09	82.54	-0.14	0.28	6.00	39.20	27.64	57.79	-0.72	0.28	7.00	22.82	15.05	36.41	-0.87	0.27	7.00	21.84	11.17	33.98	-1.13	0.25	8.00	14.98	8.21	25.12	-1.11	0.24	8.00	14.49	9.18	23.67	-1.27	0.24	8.00	12.50	8.65	17.79	-1.42	0.24	8.00	9.95	5.21	15.64	-1.44	0.24	8.00	9.48	4.27	14.22	-1.13	0.24	9.00	14.22	5.69	23.22	-1.22	0.22	9.00	13.27	6.64	20.38	-1.31	0.23	9.00	9.95	6.64	18.01	-0.91	0.19	9.00	16.19	9.05	25.24	-0.99	0.20	9.00	14.76	9.05	22.38	-0.99	0.20	9.00	14.29	10.00	22.86	-0.75	0.21	9.00	18.57	11.90	30.48	-0.79	0.21	9.00	19.05	12.38	29.05	-0.54	0.23	8.00	26.67	15.24	41.43
Tajikistan	TJK	-2.11	0.48	2.00	3.19	0.00	9.04	-1.84	0.44	2.00	5.85	0.00	13.83	-1.65	0.46	2.00	7.41	0.53	19.58	-0.98	0.44	2.00	19.58	4.76	37.04	-1.10	0.35	2.00	18.09	5.53	29.15	-1.31	0.33	3.00	12.14	4.37	21.84	-1.39	0.32	4.00	10.68	3.88	21.84	-1.39	0.28	5.00	11.11	4.83	18.84	-0.75	0.28	5.00	22.22	12.56	34.30	-0.83	0.28	5.00	18.27	12.02	30.29	-1.03	0.28	5.00	16.11	9.00	27.01	-1.03	0.27	5.00	15.64	9.00	26.07	-1.02	0.27	5.00	16.59	6.16	28.44	-1.24	0.25	5.00	12.32	6.16	20.38	-1.18	0.26	4.00	13.27	7.58	21.80	-0.69	0.21	5.00	23.33	12.38	30.95	-0.88	0.22	5.00	18.10	9.05	26.67	-0.78	0.22	6.00	20.00	11.43	30.48	-0.67	0.23	5.00	23.33	13.33	33.81	-0.74	0.23	5.00	20.00	12.38	33.33	-0.58	0.25	5.00	23.81	13.81	41.43
Turkmenistan	TKM	0.45	0.48	2.00	61.17	35.64	89.36	0.20	0.44	2.00	53.72	29.79	77.66	0.01	0.46	2.00	44.44	23.28	73.02	0.07	0.44	2.00	48.15	26.46	71.43	0.05	0.35	2.00	43.72	29.15	67.34	-0.12	0.33	3.00	41.26	24.27	60.68	0.07	0.30	4.00	48.06	33.98	64.56	-0.25	0.29	4.00	38.65	25.12	53.14	0.28	0.28	4.00	53.14	38.16	71.01	0.53	0.29	4.00	63.94	46.15	81.25	0.48	0.29	4.00	62.09	44.55	83.41	0.33	0.28	4.00	55.45	40.28	72.99	0.23	0.27	4.00	54.98	39.34	68.72	0.43	0.24	5.00	60.19	45.50	72.99	0.25	0.25	5.00	55.92	40.76	66.82	0.07	0.21	5.00	49.05	36.19	59.52	-0.09	0.22	5.00	42.86	29.52	56.67	-0.19	0.23	5.00	38.57	24.76	52.38	-0.13	0.23	5.00	40.00	27.62	54.76	0.00	0.23	5.00	46.19	32.38	58.57	-0.09	0.25	5.00	44.76	27.62	58.10
Timor-Leste	TMP	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0.44	0.59	1.00	64.55	29.63	94.71	-0.49	0.44	2.00	29.63	15.87	51.85	-0.29	0.35	2.00	36.68	21.61	54.27	-0.16	0.33	3.00	39.81	23.30	59.22	-0.71	0.32	4.00	25.73	13.59	39.81	-1.16	0.32	4.00	14.01	7.73	26.57	-1.10	0.30	4.00	15.46	8.21	25.60	-0.80	0.30	4.00	19.71	11.54	33.65	-0.57	0.28	5.00	26.54	15.17	41.23	-0.47	0.27	5.00	29.86	18.48	45.02	-0.46	0.27	5.00	31.75	19.43	45.97	-0.28	0.25	5.00	37.44	23.70	49.76	-0.38	0.25	5.00	35.55	20.38	46.92	-0.18	0.21	5.00	38.10	28.10	52.38	-0.27	0.23	4.00	36.19	22.86	50.95	-0.01	0.23	4.00	46.19	31.43	58.57	0.07	0.24	4.00	49.05	32.86	62.86	0.24	0.24	4.00	54.29	40.48	66.67	0.24	0.25	4.00	55.24	40.95	68.57
Tonga	TON	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0.63	0.56	1.00	67.34	36.18	98.99	0.82	0.33	3.00	74.76	54.85	96.12	0.68	0.33	3.00	66.99	50.97	91.26	0.47	0.33	3.00	59.90	42.51	81.16	0.28	0.31	3.00	53.62	37.20	73.43	0.28	0.31	3.00	55.29	37.02	72.60	0.21	0.32	3.00	52.13	32.70	72.04	0.69	0.32	3.00	69.67	51.66	91.00	0.94	0.31	3.00	75.83	61.61	98.10	0.89	0.28	3.00	74.88	60.19	96.21	0.94	0.30	3.00	77.25	61.61	98.10	0.85	0.24	3.00	76.67	60.00	93.81	0.89	0.25	3.00	76.19	60.48	95.24	0.92	0.26	3.00	78.57	62.38	95.71	0.79	0.27	3.00	73.81	60.00	92.86	0.88	0.26	3.00	79.05	61.43	94.29	1.12	0.29	3.00	90.48	68.57	98.10
Trinidad and Tobago	TTO	0.27	0.37	4.00	57.45	35.11	76.06	0.41	0.35	4.00	61.70	38.30	81.38	0.15	0.34	4.00	52.38	32.28	72.49	-0.09	0.30	5.00	44.44	26.98	60.32	-0.25	0.29	5.00	37.69	25.63	51.26	-0.07	0.29	6.00	43.20	27.67	60.19	-0.12	0.28	6.00	42.23	28.16	55.83	-0.24	0.27	6.00	39.61	25.12	52.66	-0.19	0.26	6.00	38.16	25.60	51.69	-0.12	0.26	6.00	39.90	26.92	55.29	-0.14	0.27	6.00	40.28	26.07	53.08	-0.05	0.26	6.00	44.08	28.91	57.82	0.14	0.25	6.00	50.71	37.91	63.51	0.10	0.24	6.00	49.76	37.44	62.09	0.09	0.24	6.00	49.76	36.49	63.03	0.25	0.20	6.00	55.71	42.38	65.71	0.29	0.21	7.00	57.62	43.33	65.71	0.29	0.21	7.00	56.67	44.29	66.67	0.28	0.22	7.00	55.24	40.48	67.14	0.25	0.22	7.00	54.76	41.90	66.19	0.06	0.24	6.00	49.05	34.76	59.52
Tunisia	TUN	0.26	0.37	4.00	55.32	34.04	75.00	0.27	0.35	4.00	55.32	34.57	73.94	0.32	0.34	4.00	59.79	36.51	77.25	0.15	0.30	5.00	50.26	31.75	68.78	0.32	0.29	5.00	57.29	38.69	71.86	0.15	0.29	6.00	50.00	34.47	66.02	0.02	0.28	6.00	47.57	33.98	61.65	0.21	0.25	7.00	52.66	40.10	64.73	0.16	0.24	7.00	48.31	37.20	63.77	0.10	0.25	7.00	48.08	34.13	61.54	0.06	0.25	7.00	46.92	32.70	61.61	-0.06	0.24	7.00	43.60	29.86	55.45	-0.35	0.24	7.00	35.55	22.27	48.82	-0.72	0.23	7.00	22.27	15.64	36.97	-0.90	0.23	8.00	18.96	10.43	27.49	-0.85	0.20	8.00	18.57	10.00	28.10	-0.96	0.20	8.00	16.67	9.05	23.33	-1.14	0.21	8.00	11.43	8.57	18.57	-1.02	0.22	8.00	13.81	9.05	23.33	-0.86	0.21	8.00	17.14	11.43	29.05	-0.83	0.23	7.00	17.14	11.43	28.57
Turkey	TUR	-1.26	0.37	4.00	10.64	3.72	23.94	-1.23	0.35	4.00	12.23	5.85	24.47	-0.80	0.31	5.00	21.16	11.64	35.45	-0.81	0.29	6.00	21.69	13.76	31.75	-0.77	0.28	6.00	25.13	14.07	36.18	-0.83	0.28	7.00	20.87	12.62	32.04	-0.60	0.27	7.00	27.67	16.99	41.26	-0.59	0.25	8.00	27.05	17.39	40.10	-0.82	0.24	8.00	19.81	12.56	30.43	-0.82	0.24	8.00	18.75	12.50	29.81	-1.03	0.24	8.00	15.64	9.00	24.17	-0.92	0.24	8.00	18.96	10.43	26.54	-0.96	0.24	9.00	18.48	10.43	28.44	-1.22	0.22	9.00	12.80	6.64	20.38	-1.25	0.23	9.00	10.90	7.58	19.43	-1.09	0.19	9.00	11.90	8.10	20.48	-1.49	0.20	9.00	9.05	6.67	10.00	-2.01	0.20	9.00	4.76	2.38	7.14	-1.79	0.21	8.00	7.14	3.81	8.57	-1.31	0.21	8.00	10.48	6.67	14.29	-1.34	0.23	8.00	10.00	5.71	13.81
Tuvalu	TUV	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	1.17	0.56	1.00	91.96	52.76	100.00	1.27	0.37	2.00	94.66	69.42	100.00	1.38	0.39	2.00	99.03	68.45	100.00	1.35	0.38	2.00	98.55	68.12	100.00	1.34	0.35	2.00	98.55	72.46	100.00	1.34	0.35	2.00	98.08	71.63	100.00	1.40	0.32	3.00	98.10	78.67	100.00	1.42	0.32	3.00	96.68	78.20	100.00	1.30	0.36	2.00	95.73	68.72	99.53	1.29	0.32	2.00	94.79	70.14	99.53	1.28	0.35	2.00	93.84	67.77	99.53	1.30	0.26	2.00	97.14	76.67	99.52	1.39	0.28	2.00	97.62	80.48	99.52	1.41	0.29	2.00	97.14	79.05	99.52	1.24	0.32	2.00	93.33	70.95	99.52	1.42	0.30	2.00	97.62	81.43	99.52	1.20	0.35	2.00	93.33	67.62	99.52
Taiwan. China	TWN	1.06	0.37	4.00	85.11	60.64	100.00	0.96	0.35	4.00	80.85	61.17	99.47	0.54	0.31	5.00	69.84	45.50	81.48	0.70	0.29	6.00	70.37	51.85	87.83	0.64	0.28	6.00	67.84	49.25	84.92	0.61	0.28	7.00	65.53	50.97	83.01	0.67	0.27	7.00	66.50	54.37	86.41	0.68	0.25	8.00	66.67	53.62	86.47	0.55	0.24	8.00	63.77	48.31	79.23	0.84	0.24	8.00	75.48	59.62	94.71	0.57	0.25	7.00	65.40	50.71	84.83	0.86	0.24	8.00	76.30	62.09	91.47	0.95	0.24	8.00	76.78	63.51	97.16	0.89	0.22	8.00	73.93	63.03	92.89	0.87	0.23	8.00	73.93	63.98	91.94	0.77	0.20	8.00	71.43	59.52	89.05	0.92	0.20	8.00	80.00	64.76	94.76	0.93	0.21	8.00	79.05	65.71	93.81	0.86	0.22	8.00	75.71	63.81	92.86	0.85	0.22	8.00	75.24	63.33	91.90	0.72	0.23	7.00	70.48	59.05	89.52
Tanzania	TZA	-0.62	0.37	4.00	24.47	10.64	47.34	-0.41	0.35	4.00	32.45	16.49	52.13	-0.70	0.34	4.00	25.40	12.17	40.21	-0.25	0.32	4.00	39.15	23.28	52.91	-0.85	0.29	5.00	22.11	10.55	33.67	-0.67	0.29	6.00	24.27	15.05	38.35	-0.58	0.28	6.00	28.16	16.99	41.75	-0.36	0.27	6.00	33.33	22.22	48.79	-0.39	0.26	6.00	31.40	19.81	43.00	-0.23	0.26	6.00	37.02	24.04	51.92	0.09	0.25	7.00	47.87	32.70	62.56	0.01	0.24	7.00	46.45	32.23	60.19	-0.02	0.24	7.00	46.45	32.70	59.24	0.05	0.22	8.00	47.39	36.97	59.72	-0.16	0.23	8.00	40.76	27.01	54.98	-0.60	0.20	8.00	25.24	15.24	36.19	-0.42	0.20	8.00	31.43	21.43	43.33	-0.44	0.21	8.00	29.05	19.52	42.38	-0.56	0.22	8.00	27.14	15.71	38.57	-0.56	0.21	8.00	26.67	14.76	39.05	-0.36	0.23	7.00	32.86	20.00	48.57
Uganda	UGA	-1.53	0.37	4.00	9.04	2.13	20.74	-1.10	0.35	4.00	15.43	7.45	28.72	-1.25	0.34	4.00	12.70	5.29	25.40	-1.42	0.32	4.00	12.17	2.65	20.11	-1.56	0.29	5.00	6.53	3.02	18.59	-1.31	0.29	6.00	12.62	4.37	20.87	-1.42	0.28	6.00	9.71	3.88	19.42	-1.14	0.25	7.00	14.49	8.21	25.12	-0.92	0.24	7.00	18.36	10.63	27.05	-0.88	0.25	7.00	17.79	12.02	29.33	-0.99	0.25	7.00	16.59	9.95	25.59	-1.00	0.24	7.00	16.11	9.95	25.59	-0.98	0.24	8.00	18.01	9.95	28.44	-0.87	0.22	8.00	20.38	12.32	29.86	-0.84	0.23	8.00	19.91	12.32	29.86	-0.94	0.20	8.00	15.24	9.05	24.29	-0.80	0.20	8.00	20.95	10.95	28.57	-0.72	0.21	8.00	21.43	13.33	31.90	-0.57	0.22	8.00	26.19	15.71	38.57	-0.69	0.21	8.00	21.90	13.33	33.33	-0.65	0.23	7.00	22.86	13.33	37.14
Ukraine	UKR	-0.15	0.41	3.00	42.55	21.28	62.23	-0.12	0.35	4.00	39.89	23.40	62.77	-0.41	0.34	4.00	32.28	17.99	51.85	-0.30	0.30	5.00	33.86	21.69	51.85	-0.36	0.29	5.00	34.67	22.11	47.74	-0.47	0.29	6.00	29.61	18.93	44.17	-0.29	0.28	6.00	37.38	25.24	51.94	-0.04	0.25	7.00	43.96	30.92	56.04	0.17	0.24	8.00	48.79	37.20	64.73	0.04	0.24	8.00	45.67	31.25	58.65	-0.30	0.24	8.00	34.12	21.80	47.87	0.01	0.24	8.00	45.50	33.18	59.72	-0.07	0.24	9.00	43.60	31.75	57.82	-0.09	0.22	9.00	41.71	33.18	55.92	-0.78	0.23	9.00	20.85	13.74	33.65	-2.02	0.19	9.00	5.71	4.29	6.67	-1.96	0.20	9.00	5.24	2.38	7.62	-1.86	0.20	9.00	6.67	4.29	8.57	-1.87	0.21	9.00	6.67	3.81	8.57	-1.86	0.21	9.00	5.71	3.33	7.62	-1.52	0.23	8.00	8.57	5.24	11.90
Uruguay	URY	0.62	0.37	4.00	68.09	47.34	90.43	0.77	0.35	4.00	73.40	53.72	93.62	0.93	0.34	4.00	79.37	61.38	95.24	0.84	0.30	5.00	75.13	57.14	94.18	0.71	0.29	5.00	70.35	51.26	93.47	0.59	0.29	6.00	64.56	48.54	83.01	0.78	0.28	6.00	69.90	55.34	91.26	0.90	0.27	6.00	75.36	59.42	98.55	0.84	0.26	6.00	77.29	58.45	94.69	0.85	0.26	6.00	75.96	57.69	95.19	0.79	0.25	7.00	73.46	57.35	91.47	0.82	0.24	7.00	74.88	60.19	91.00	0.96	0.24	7.00	78.67	63.51	97.16	0.71	0.22	8.00	69.67	57.82	87.20	0.80	0.23	8.00	71.56	61.14	91.47	0.99	0.20	8.00	83.81	68.10	97.14	1.00	0.20	8.00	85.24	66.67	96.19	1.06	0.21	8.00	90.00	71.43	96.19	1.05	0.22	8.00	87.14	70.00	96.67	1.04	0.21	8.00	87.62	68.10	96.19	1.05	0.23	7.00	86.19	68.57	96.19
United States	USA	0.94	0.37	4.00	77.66	57.45	100.00	0.88	0.35	4.00	76.60	57.45	98.40	1.08	0.31	5.00	82.54	69.84	98.41	0.29	0.29	6.00	54.50	40.21	71.43	0.08	0.28	6.00	46.73	33.17	63.82	-0.23	0.28	7.00	37.38	23.30	53.40	-0.06	0.27	7.00	43.69	29.61	57.28	0.49	0.25	8.00	60.87	48.79	74.88	0.38	0.24	8.00	57.00	42.03	72.46	0.59	0.24	8.00	66.83	50.96	80.29	0.45	0.24	8.00	61.61	45.97	76.30	0.44	0.24	8.00	60.66	47.87	74.88	0.59	0.24	9.00	64.45	54.50	81.04	0.63	0.22	9.00	66.35	55.92	81.99	0.64	0.23	9.00	66.82	56.87	81.99	0.58	0.19	9.00	65.71	57.62	76.67	0.68	0.20	9.00	67.14	58.10	84.76	0.40	0.20	9.00	59.52	48.57	71.90	0.34	0.21	9.00	60.00	45.71	69.52	0.47	0.21	9.00	62.38	53.33	72.38	0.30	0.23	8.00	57.62	46.19	68.57
Uzbekistan	UZB	-0.55	0.49	2.00	27.13	9.04	54.79	-0.68	0.46	2.00	23.94	10.64	48.40	-1.31	0.44	2.00	12.17	1.06	28.04	-1.06	0.34	3.00	17.99	7.41	29.10	-1.30	0.32	3.00	12.06	4.52	23.62	-1.46	0.31	4.00	8.25	3.88	18.93	-1.96	0.30	4.00	3.88	0.49	7.28	-1.78	0.27	5.00	6.76	1.45	11.59	-1.36	0.26	5.00	10.14	7.25	17.39	-1.21	0.26	5.00	13.46	8.65	19.71	-0.95	0.27	5.00	18.48	9.95	27.01	-0.72	0.26	5.00	23.70	13.27	35.07	-0.60	0.26	5.00	28.44	16.11	39.81	-0.52	0.24	6.00	29.86	18.96	40.28	-0.54	0.25	6.00	27.01	18.01	41.71	-0.27	0.21	6.00	36.67	24.29	48.57	-0.37	0.22	6.00	33.33	21.90	44.29	-0.27	0.22	6.00	36.19	23.33	49.05	-0.24	0.23	6.00	38.10	25.24	51.90	-0.29	0.23	6.00	36.67	22.86	50.48	-0.27	0.24	6.00	36.19	21.90	53.33
St. Vincent and the Grenadines	VCT	1.03	0.62	1.00	82.45	47.87	100.00	1.11	0.56	1.00	87.23	52.13	100.00	1.22	0.59	1.00	90.48	57.14	100.00	0.36	0.65	1.00	59.26	25.40	94.71	0.76	0.56	1.00	71.36	38.69	99.50	1.03	0.33	3.00	82.04	62.14	99.51	1.15	0.33	3.00	88.35	65.05	100.00	1.06	0.33	3.00	85.99	61.35	100.00	0.79	0.31	3.00	74.88	53.62	96.62	0.80	0.31	3.00	73.56	55.29	95.67	0.73	0.32	3.00	72.04	51.18	92.89	0.79	0.32	3.00	72.99	53.55	93.84	0.85	0.31	3.00	72.51	58.29	97.16	0.93	0.28	3.00	76.78	61.61	97.63	0.85	0.30	3.00	73.46	59.72	95.26	0.82	0.24	3.00	75.24	59.52	93.81	1.00	0.25	4.00	86.19	65.24	97.62	1.02	0.25	4.00	88.57	66.19	98.10	0.89	0.26	4.00	79.05	62.86	94.76	0.85	0.25	4.00	74.29	60.48	92.86	0.96	0.28	4.00	81.90	61.90	96.19
Venezuela. RB	VEN	-0.58	0.37	4.00	26.06	11.70	48.40	-0.54	0.35	4.00	29.26	15.43	45.74	-0.76	0.31	5.00	23.28	12.17	35.98	-1.32	0.29	6.00	13.23	3.70	20.63	-1.29	0.28	6.00	13.07	5.53	23.12	-1.39	0.28	7.00	9.22	4.37	18.93	-1.25	0.27	7.00	13.59	5.83	22.82	-1.25	0.25	8.00	13.53	7.73	21.26	-1.23	0.24	8.00	12.56	7.73	19.32	-1.31	0.24	8.00	11.54	8.65	16.83	-1.28	0.24	8.00	12.32	6.16	19.91	-1.26	0.24	8.00	12.32	5.21	19.91	-1.09	0.24	9.00	15.64	6.16	24.64	-1.03	0.22	9.00	17.54	8.06	24.17	-1.08	0.23	9.00	16.59	7.58	23.22	-0.85	0.19	9.00	18.10	10.00	27.62	-0.98	0.20	9.00	15.71	9.05	22.86	-1.02	0.20	9.00	13.81	9.52	21.43	-1.25	0.21	9.00	10.95	8.57	16.19	-1.32	0.21	9.00	10.00	6.67	14.29	-1.45	0.23	8.00	9.05	5.24	12.38
Virgin Islands (U.S.)	VIR	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	0.84	0.43	1.00	75.73	49.03	99.51	0.45	0.37	2.00	61.17	41.26	82.52	0.51	0.36	2.00	61.35	42.51	89.37	0.49	0.33	2.00	61.84	41.55	83.57	0.51	0.33	2.00	62.02	42.31	85.58	-0.14	0.37	1.00	39.81	20.85	61.61	0.34	0.35	2.00	55.92	36.97	79.62	0.86	0.34	2.00	72.99	56.40	98.10	0.68	0.30	2.00	69.19	52.13	90.05	0.85	0.32	2.00	72.51	58.29	96.68	1.16	0.26	2.00	91.90	70.00	99.52	1.25	0.27	2.00	94.76	71.90	99.52	1.00	0.28	2.00	85.24	64.29	98.10	1.00	0.29	2.00	84.76	64.76	97.62	0.98	0.28	2.00	83.81	63.81	97.62	1.08	0.31	2.00	88.10	66.19	98.10
Vietnam	VNM	0.53	0.37	4.00	63.30	44.68	87.23	0.32	0.35	4.00	57.98	35.11	76.60	0.41	0.34	4.00	62.96	40.21	79.89	0.35	0.30	5.00	58.20	42.33	75.66	0.13	0.29	5.00	48.74	35.18	65.83	0.15	0.29	6.00	50.49	34.47	66.02	0.48	0.28	6.00	62.14	47.57	78.16	0.40	0.25	7.00	57.97	45.41	72.46	0.25	0.24	7.00	52.17	38.65	69.08	0.16	0.25	7.00	49.52	35.58	65.38	0.27	0.25	7.00	53.08	40.76	69.67	0.15	0.24	7.00	51.66	36.02	64.45	0.19	0.24	8.00	54.03	39.34	63.98	0.27	0.22	8.00	55.92	41.23	65.88	0.25	0.23	8.00	56.87	41.71	65.40	-0.02	0.20	8.00	44.29	30.95	57.62	0.07	0.20	8.00	50.00	36.67	59.05	0.23	0.21	8.00	54.76	41.90	65.24	0.29	0.22	8.00	56.67	42.38	67.62	0.11	0.21	8.00	52.86	38.57	61.90	0.13	0.23	7.00	53.81	37.62	62.38
Vanuatu	VUT	1.03	0.62	1.00	82.45	47.87	100.00	1.11	0.56	1.00	87.23	52.13	100.00	1.22	0.59	1.00	90.48	57.14	100.00	1.16	0.65	1.00	87.83	48.15	100.00	0.76	0.56	1.00	71.36	38.69	99.50	0.62	0.37	2.00	66.50	46.12	92.72	1.38	0.39	2.00	99.03	68.45	100.00	1.35	0.38	2.00	98.55	68.12	100.00	1.23	0.35	2.00	93.72	69.08	100.00	1.18	0.35	2.00	92.79	67.31	100.00	1.23	0.32	3.00	92.42	70.62	100.00	1.28	0.32	3.00	92.89	71.56	100.00	1.11	0.36	2.00	89.10	63.51	99.53	1.20	0.32	2.00	91.94	69.19	99.53	1.16	0.35	2.00	91.47	64.93	99.53	0.64	0.26	2.00	67.62	53.81	87.62	0.48	0.28	2.00	60.95	46.67	80.48	0.51	0.29	2.00	63.81	48.10	82.38	0.70	0.32	2.00	70.95	53.33	92.38	0.83	0.30	2.00	72.86	57.62	94.29	1.03	0.35	2.00	84.76	60.00	98.10
